,net
2013-11-12,0.005491754630247181
2013-11-13,0.00022109889909609058
2013-11-14,-0.010572360940726994
2013-11-15,0.002072173589503549
2013-11-18,-0.0006531924432320046
2013-11-19,0.00030063596536721065
2013-11-20,0.007540525985635277
2013-11-21,0.00771870721946463
2013-11-22,0.006781820118051785
2013-11-25,0.0008329363047906997
2013-11-26,0.005307249062018415
2013-11-27,0.0015232303132520547
2013-11-29,-0.005380891639106027
2013-12-02,0.013531747808962161
2013-12-03,-0.006739275442894411
2013-12-04,-0.012133610642552587
2013-12-05,0.0019220900008876034
2013-12-06,0.002481388544801876
2013-12-09,-0.007308409387010137
2013-12-10,-0.013741133085233405
2013-12-11,0.0010871139077387008
2013-12-12,0.006100347314587758
2013-12-13,-0.0019136292810956518
2013-12-16,0.00381756399860474
2013-12-17,-0.00044542472913099965
2013-12-18,0.009896141714497762
2013-12-19,0.007610718212279487
2013-12-20,0.004842852612740822
2013-12-23,0.0034686883281062376
2013-12-24,-0.002190680318155235
2013-12-26,0.0034061159290573874
2013-12-27,-0.007647007865370017
2013-12-30,0.007310495206176442
2013-12-31,0.0002656846916513003
2014-01-02,-0.009590165578037328
2014-01-03,-0.000789495049846257
2014-01-06,-0.003109259530424396
2014-01-07,0.008501251080009493
2014-01-08,0.009815025126425896
2014-01-09,0.007563781199275503
2014-01-10,-0.008069433884079939
2014-01-13,-0.01297250256112635
2014-01-14,0.014390297658047294
2014-01-15,0.0019458526020840119
2014-01-16,0.0009976385804080703
2014-01-17,-0.005746427085108398
2014-01-21,0.007833284011348508
2014-01-22,0.001649035453678281
2014-01-23,-0.0025231198449855176
2014-01-24,-0.011723549882834357
2014-01-27,-0.00516195592024859
2014-01-28,0.006080355259333206
2014-01-29,-0.00578642952339677
2014-01-30,0.004673937449090317
2014-01-31,-0.008534439396242731
2014-02-03,-0.014040268871848687
2014-02-04,0.0045747482900046444
2014-02-05,-0.005026903862361723
2014-02-06,-0.0016821159000012576
2014-02-07,0.0041873027668679445
2014-02-10,-0.00033883668548077806
2014-02-11,0.003008019941709566
2014-02-12,0.004554447557280929
2014-02-13,0.005535371930331524
2014-02-14,-0.010613954775746537
2014-02-18,0.01140929372110184
2014-02-19,-0.0006173606698961039
2014-02-20,0.002214546296607608
2014-02-21,0.0042530338049250474
2014-02-24,-0.001072667128173102
2014-02-25,0.006696708715189048
2014-02-26,-0.0003862970943382083
2014-02-27,-0.0065519576703945565
2014-02-28,-3.715667828667435e-05
2014-03-03,-0.006214298453419325
2014-03-04,0.013704852185685658
2014-03-05,-0.0029674812510544694
2014-03-06,-0.010892599404051274
2014-03-07,0.006455063535585087
2014-03-10,0.006424576342647345
2014-03-11,-0.0021817069214945077
2014-03-12,-0.0038589106933856043
2014-03-13,-0.009068987052178793
2014-03-14,-0.0015255379698200279
2014-03-17,0.0058322867023529665
2014-03-18,0.0038644295149638953
2014-03-19,0.002602848912761143
2014-03-20,-0.004720143317186286
2014-03-21,-0.021559080322820737
2014-03-24,-0.012884089562032009
2014-03-25,-6.933801637339513e-05
2014-03-26,-0.010349783017703677
2014-03-27,-0.008032820763420427
2014-03-28,-0.009247588705417637
2014-03-31,0.008556338603483152
2014-04-01,0.005261366095024163
2014-04-02,-0.004607183746851898
2014-04-03,-0.002016792918251188
2014-04-04,-0.020710030754384365
2014-04-07,-0.006916792909721137
2014-04-08,-0.0014635588352878356
2014-04-09,0.012210919907268058
2014-04-10,-0.019304296361739214
2014-04-11,-0.011759131462002657
2014-04-14,-0.001164174482490876
2014-04-15,0.01486220368560452
2014-04-16,0.002761291584380033
2014-04-17,0.0035201782015297774
2014-04-21,0.008310619158169255
2014-04-22,0.009710257119520057
2014-04-23,-0.0006899372259090989
2014-04-24,-0.003979960236966728
2014-04-25,-0.004738212023800093
2014-04-28,0.002233518531489463
2014-04-29,0.001195014556861735
2014-04-30,0.006636400641303965
2014-05-01,-0.0029838717951917197
2014-05-02,-0.010127637484328118
2014-05-05,0.0035183045609397242
2014-05-06,-0.0014590061367799072
2014-05-07,0.005822404463462812
2014-05-08,-0.003253699656701573
2014-05-09,-0.004195794929396477
2014-05-12,-0.0048566144265917
2014-05-13,-0.0017849221372360847
2014-05-14,-0.0027592486826252933
2014-05-15,0.0007905962443635656
2014-05-16,0.005347144400444874
2014-05-19,0.0025758582231996787
2014-05-20,0.0023485974746489365
2014-05-21,0.0023316709791482014
2014-05-22,-0.006520281380140258
2014-05-23,0.0005989410795340913
2014-05-27,0.0069772916916151775
2014-05-28,0.005001644886860288
2014-05-29,9.199987811546708e-05
2014-05-30,0.0023490469140859276
2014-06-02,0.005929496440451045
2014-06-03,-0.0006043712197419371
2014-06-04,0.00029438711304026867
2014-06-05,0.0005856948500303518
2014-06-06,0.0026082272967616455
2014-06-09,-0.007126455904688354
2014-06-10,-0.007418622158763926
2014-06-11,-0.004173831740852446
2014-06-12,-0.0002271883693423316
2014-06-13,-0.0012870538199526676
