Date,Close,High,Low,Open,Volume,RSI,MACD,Signal_Line
2020-03-09,6.112368106842041,6.460023953486858,5.931567173558318,5.974401309749154,614160000,42.056943113584985,0.03582822903603944,0.1272106640431421
2020-03-10,6.501861095428467,6.501861095428467,6.126064361631653,6.388798124872372,580648000,48.128127064566144,0.018672287546162458,0.10550298874374617
2020-03-11,6.138017177581787,6.39029187874802,6.040892861634512,6.361901569855591,499964000,43.53880389406885,-0.024006352794600616,0.07960112043607681
2020-03-12,5.386921405792236,5.880263628706934,5.374220366042612,5.614790095414471,816540000,35.92341369917054,-0.11708692912690477,0.0402635105234805
2020-03-13,5.997809886932373,6.002292467677353,5.469104284331,5.7403054069086545,634836000,44.43598204827752,-0.13994713796722547,0.004221380825339301
2020-03-16,4.891088008880615,5.630728426822699,4.831319167784375,5.289796324797989,726972000,35.28926740048912,-0.2445482247611519,-0.04553254029195894
2020-03-17,5.410829544067383,5.500234162523847,4.756609277259598,5.003404879250918,833632000,41.390683166911344,-0.28225290562740835,-0.09287661335904883
2020-03-18,5.050970554351807,5.228284949788543,4.499602693892896,4.983232620140205,874268000,38.671871597455095,-0.3372837527150052,-0.1417580412302401
2020-03-19,5.3037428855896,5.397380690382684,4.816128239884334,5.029552628734446,765512000,41.57494174305335,-0.3563912246909915,-0.1846846779223904
2020-03-20,5.123937606811523,5.7358213595626415,5.108497240970758,5.453911420342216,804636000,40.12009463699614,-0.38164346885172673,-0.22407643610825767
2020-03-23,5.296769618988037,5.391155078470453,4.943884109658483,5.122941742356388,643876000,42.21333810533,-0.3832916082473199,-0.2559194705360701
2020-03-24,6.205506801605225,6.292172088354584,5.679291623084315,5.702949978590255,1101644000,51.7617102437189,-0.3077230349923834,-0.2662801834273328
2020-03-25,6.116849899291992,6.520289773591496,6.068038360857843,6.320561989030691,793432000,50.878438292723466,-0.252082418125414,-0.26344063036694904
2020-03-26,6.406230449676514,6.530250721317108,6.22592736148756,6.324047752504339,696108000,53.65815544487475,-0.18253211977303518,-0.24725892824816628
2020-03-27,6.293913841247559,6.552663238248432,6.193053660221969,6.225926544778391,638828000,52.4183009887652,-0.13492073661068282,-0.2247912899206696
2020-03-30,6.614176273345947,6.623390809349524,6.315331566479305,6.359411144117115,602252000,55.57076748110751,-0.07053281235186759,-0.1939395944069092
2020-03-31,6.5646185874938965,6.858482462958431,6.418931626352314,6.654271627041957,949960000,54.9639222344598,-0.02323595988256688,-0.15979886750204073
2020-04-01,6.0533447265625,6.513067390574506,6.00876734687262,6.366633735921976,656912000,49.01683779460677,-0.026700603294222525,-0.1331792146604771
2020-04-02,6.362151145935059,6.37534998710841,6.034418319343871,6.082482203239504,675764000,52.36906112178551,-0.0044766568058944856,-0.10743870308956058
2020-04-03,6.0742645263671875,6.366135773824001,5.936796025943674,6.324546620752095,663212000,49.12612406436822,-0.009979031268533056,-0.08794676872535508
2020-04-06,6.68415641784668,6.721014090642787,6.298895768250316,6.356423567850926,727884000,55.42383212682099,0.034476057361876755,-0.06346220350790872
2020-04-07,6.450808048248291,6.929457580587798,6.407724545831599,6.905798751803751,784520000,52.734059923969546,0.05029796845919954,-0.04071016911448707
2020-04-08,6.648045063018799,6.672948867099333,6.489906453358047,6.559885910074075,542444000,54.73374607619904,0.07785486330678015,-0.01699716263023363
2020-04-09,6.548430919647217,6.796720857250795,6.485424465320429,6.7738096784050175,525564000,53.50261078363222,0.09061136078670451,0.004524542053153998
2020-04-13,6.720265865325928,6.728982125267941,6.400253250310459,6.488661301151191,398408000,55.367598732618596,0.1132807905383757,0.02627579175019834
2020-04-14,7.071408748626709,7.105526615595516,6.820877290444887,6.848520424449045,530948000,58.98768415902952,0.15776218869215874,0.05257307113859042
2020-04-15,6.99395751953125,7.076886915806902,6.857983386674097,6.903307939292964,366148000,57.8726930985844,0.18463598163474781,0.07898565323782192
2020-04-16,7.339123725891113,7.446209763060646,7.136158815907621,7.14935765781439,745620000,61.37654541947364,0.2311214600129503,0.1094128145928476
2020-04-17,7.279853343963623,7.442723456928721,7.145871343771936,7.421306153923963,539120000,60.446830563119455,0.26017972217814744,0.13956619610990756
2020-04-20,7.148609638214111,7.309238675011775,7.104281161663931,7.153341593716966,449388000,58.33948684418815,0.26951157245088453,0.16555527137810294
2020-04-21,6.711798667907715,7.091829035567349,6.652029823288924,7.030566314208489,735160000,51.859290702837846,0.23890617463498653,0.18022545202947968
2020-04-22,7.126196384429932,7.169030984977875,6.858481793507247,6.904055247287236,483356000,56.765686847572205,0.24526237681364815,0.19323283698631338
2020-04-23,7.072901725769043,7.300272601538495,7.047749023027894,7.1682832559662195,424160000,55.97555503304485,0.24319586869220178,0.2032254433274911
2020-04-24,7.211865425109863,7.213857577547646,6.987981026144072,7.062692442567916,352328000,57.63154846168572,0.24989077004085303,0.2125585086701635
2020-04-27,7.398393154144287,7.5582749988750715,7.321689597715687,7.346344498889364,479388000,59.816487552644546,0.2671680099373752,0.22348040892360585
2020-04-28,7.255946636199951,7.575710449420196,7.250467978263389,7.545825781128294,442904000,57.38276357345579,0.2662964043229952,0.23204360800348373
2020-04-29,7.4327616691589355,7.485557509288624,7.315465024460151,7.390674242239296,379160000,59.581065336981084,0.27668370848711277,0.24097162810020956
2020-04-30,7.2788567543029785,7.432761694690941,7.26491073705107,7.378720402839211,375916000,56.83303900462045,0.2693915039150818,0.24665560326318403
2020-05-01,7.042272090911865,7.194682696316542,6.993958825799791,7.0813708186054525,342096000,52.80144133236067,0.2417353989352522,0.2456715623975977
2020-05-04,7.254200458526611,7.2678975728455475,6.994952787509616,6.994952787509616,317556000,55.82448952957324,0.23421865770453643,0.24338098145898546
2020-05-05,7.315216064453125,7.477837263737754,7.254201764682971,7.358299567249931,368896000,56.684679522044675,0.23052765627056981,0.24081031642130232
2020-05-06,7.416074752807617,7.52091971665441,7.356804188448172,7.394657929551978,323464000,58.135829728300145,0.23305445756544785,0.23925914465013143
2020-05-07,7.592394828796387,7.655650187350407,7.5039867620181475,7.555288254782303,373732000,60.619668141668775,0.24644367310252857,0.24069605034061087
2020-05-08,7.78240966796875,7.788635500703007,7.630247978940607,7.664116946015508,339216000,63.156611955118045,0.26928320323675337,0.2464134809198394
2020-05-11,8.03443717956543,8.081256097625532,7.748791239325336,7.777430455957823,469060000,66.26121469405874,0.304213426309893,0.25797346999785015
2020-05-12,7.772447109222412,8.141021876961775,7.762734773214537,8.092210821639759,493060000,60.549354641923586,0.30721409773516317,0.26782159554531276
2020-05-13,7.750034809112549,8.047384694158001,7.565498035666604,7.887005024962632,625852000,60.072288469407745,0.3042761599799837,0.275112508432247
2020-05-14,7.999571323394775,8.005049980807382,7.657891961103675,7.811548018999837,602312000,63.51873359983667,0.3184128690321435,0.2837725805522263
2020-05-15,8.458047866821289,8.467759729126763,7.843673063373936,7.859362333253121,987660000,68.84049291186568,0.3624336289442738,0.2995047902306358
2020-05-18,8.716548919677734,8.882158848045403,8.647067723866698,8.726759533757651,774460000,71.37589646928446,0.41341369714951437,0.32228657161441154
2020-05-19,8.771587371826172,9.052500893659065,8.72900165787747,8.756395899013945,717320000,71.90015916363461,0.45303461061959727,0.3484361794154487
2020-05-20,8.935450553894043,9.008169334494243,8.854513314184649,8.956369577080315,587536000,73.45877091900319,0.4919855560888129,0.37714605475012153
2020-05-21,8.74145221710205,9.01763371676121,8.703847369492491,9.016638115500731,761068000,68.60696311212736,0.5014203548053473,0.40200091476116667
2020-05-22,8.991483688354492,9.057977113329207,8.679689536790752,8.79125766258948,1038764000,71.24318559187611,0.5230436295144454,0.4262094577118224
2020-05-26,8.684172630310059,9.14638620409018,8.638599173736333,9.121481923174644,770780000,64.1165128322072,0.5095094882087485,0.4428694638112077
2020-05-27,8.492416381835938,8.599501483551341,7.965951285953803,8.591781772614254,1175892000,60.07805657954016,0.4778026455615212,0.44985610016127037
2020-05-28,8.454312324523926,8.72675841529531,8.346976440269852,8.379849331386758,734896000,59.27904501013204,0.44447641788354453,0.4487801637057252
2020-05-29,8.841316223144531,8.841316223144531,8.452320144155864,8.521552438303598,745256000,64.45036217458626,0.4441729730926589,0.44785872558311196
2020-06-01,8.772332191467285,8.80669943570371,8.656032091769491,8.79922862608752,389876000,62.91657118445104,0.43337043150625654,0.44496106676774094
2020-06-02,8.79125690460205,8.803210767049968,8.624651431110726,8.762369274520486,391320000,63.17547792371721,0.4214778711230309,0.44026442763879897
2020-06-03,8.735722541809082,8.832100150941315,8.666490263414596,8.788269951310621,365440000,61.811676417426426,0.40292707981795317,0.43279695807462987
2020-06-04,8.736720085144043,8.912868885632555,8.64802172457108,8.698350089058458,424280000,61.82761708712162,0.38388079857923607,0.42301372617555116
2020-06-05,8.889697074890137,8.966435156134487,8.678417387195601,8.764623696893707,481748000,64.28941265331808,0.3767870811374312,0.41376839716792724
2020-06-08,8.775090217590332,8.859551551083284,8.656245006553949,8.847094202962607,387736000,61.10974059817593,0.3577930280734982,0.4025733233490415
2020-06-09,9.01526927947998,9.078802979895228,8.721521314930497,8.770105629826103,468488000,65.01487128224966,0.3579938173271593,0.3936574221446651
2020-06-10,9.334933280944824,9.467730900066782,9.122407477646574,9.136609826741134,632180000,69.41660438181086,0.3795716914481382,0.3908402760053597
2020-06-11,8.766369819641113,9.229789434182623,8.756154547254663,9.118917422183276,583652000,55.93619583061652,0.34679634016885785,0.3820314888380594
2020-06-12,8.902155876159668,9.156040732560726,8.673684691916993,9.131375052473425,570908000,58.0323133706192,0.32799748723450506,0.3712246885173485
2020-06-15,9.142585754394531,9.151056977868004,8.714046204354432,8.78530408707632,400004000,61.52257209120327,0.32871076952707234,0.36272190471929333
2020-06-16,9.03769302368164,9.23527031783515,8.808723825272349,9.19366219211201,535716000,59.20905681241172,0.3171561059726198,0.35360874496995864
2020-06-17,9.20462703704834,9.267412763702257,9.039439558030717,9.082792693598257,408304000,61.67884978447049,0.3178056657244781,0.3464481291208626
2020-06-18,9.186685562133789,9.250966302054232,9.083536801290917,9.19565481298218,254408000,61.24961181219606,0.31326163430355436,0.33981083015740093
2020-06-19,9.229789733886719,9.412915700228654,9.195905784531032,9.211104186655707,524160000,61.934995245124526,0.3095700719990351,0.3337626785257278
2020-06-22,9.494389533996582,9.498874636356438,9.241750627727725,9.268410327069526,398468000,65.9198618040075,0.32425763462392787,0.3318616697453678
2020-06-23,9.417898178100586,9.609744370023234,9.375543006727439,9.518554914018466,375108000,63.83928645070792,0.3259678660149863,0.33068290899929154
2020-06-24,9.204129219055176,9.524038946174473,9.11343777249672,9.44406080156849,449372000,58.30117798196537,0.3065402629244147,0.3258543797843162
2020-06-25,9.457761764526367,9.472711150928301,9.15105745767166,9.32396813027202,376072000,62.4620900913728,0.30805866569247264,0.32229523696594753
2020-06-26,9.1239013671875,9.467729712336192,9.094003539480816,9.467729712336192,592084000,54.72160479341233,0.27910491917668523,0.3136571734080951
2020-06-29,9.168749809265137,9.173234911716186,8.869768640938407,9.138602963610374,342248000,55.519035603144744,0.2568173306001178,0.3022892048464997
2020-06-30,9.465487480163574,9.493890273450207,9.235023200799287,9.282361506421937,367892000,60.47860789216068,0.26010023260638704,0.2938514103984772
2020-07-01,9.497627258300781,9.543222465918335,9.38102506839929,9.48840899138642,326648000,60.98600193324492,0.26227205855835223,0.28753554003045223
2020-07-02,9.579596519470215,9.704420895402581,9.545711625606168,9.606255259176056,364056000,62.3148525934186,0.26752363467032225,0.28353315895842623
2020-07-06,9.805825233459473,9.875089108391597,9.679505816564967,9.708656597453645,315892000,65.7792422247745,0.2866361500088104,0.2841537571685031
2020-07-07,9.838213920593262,10.035790250265816,9.817285352287557,9.912460915483056,357800000,66.25750220431357,0.30092754703956537,0.2875085151427156
2020-07-08,10.181294441223145,10.190264642534341,9.931645698056236,9.959799470385146,365480000,70.89726357004812,0.336063383429698,0.29721948880011206
2020-07-09,10.473299980163574,10.534092629423608,10.198735577365294,10.344987505440661,494548000,74.15472502604914,0.3830555673724323,0.3143867045145761
2020-07-10,10.443653106689453,10.619054896884872,10.343494387572179,10.552781078926897,497676000,73.25817597659562,0.41314250713735134,0.33413786503913123
2020-07-13,10.018101692199707,10.755587630848778,9.990943973478354,10.559008288759605,457076000,61.72264530569888,0.3980595977387491,0.34692221157905484
2020-07-14,10.341750144958496,10.36741283425982,9.752259134498587,10.040775965444766,542676000,66.09532122912148,0.4075243219600484,0.3590426336552536
2020-07-15,10.192508697509766,10.397559289542265,10.021591068209313,10.37887374260071,403984000,62.54708095083325,0.3983902517163216,0.3669121572674672
2020-07-16,10.100324630737305,10.172079612422428,9.861887133018056,9.980981374909183,344964000,60.3905179369558,0.37934015429888923,0.3693977566737516
2020-07-17,10.166847229003906,10.213687509797916,10.053484112073008,10.190765872480604,266284000,61.42415616986431,0.3653985455936919,0.36859791445773965
2020-07-20,10.475043296813965,10.495473837866063,10.122245794191398,10.2393469340289,284852000,65.86813511023225,0.3748969881075883,0.3698577291877094
2020-07-21,10.293414115905762,10.524128339173833,10.25180598532388,10.477287115097871,277036000,61.3803781279501,0.363577519940808,0.36860168733832915
2020-07-22,10.403289794921875,10.56648323144531,10.256539828820165,10.332281869444877,367292000,63.0217281504169,0.35933066862122054,0.36674748359490744
2020-07-23,10.095338821411133,10.51117107626877,9.99717318149924,10.414500470016959,411660000,55.85647694656193,0.3273425374369676,0.35886649436331947
2020-07-24,10.159870147705078,10.329541762567553,9.743788814776028,9.841455491581248,473292000,56.96075750180872,0.3036980101173459,0.34783279751412477
2020-07-27,10.386100769042969,10.406281353366168,10.183042252607084,10.197493615327108,292132000,60.674815516839956,0.29975903673870086,0.33821804535904004
2020-07-28,10.180794715881348,10.346729155950802,10.174566519294096,10.33900592606098,271636000,55.955671558034105,0.2768791982355445,0.32595027593434095
2020-07-29,10.429951667785645,10.48052906453323,10.311854420575875,10.35545562466862,284508000,60.0197000824179,0.27567384858315336,0.31589499046410346
2020-07-30,10.5779447555542,10.586914007838889,10.260277163298035,10.339756314835071,308880000,62.247933048148866,0.28339362040303584,0.30939471645189
2020-07-31,10.578692436218262,10.72992751603733,10.397559530166061,10.527367058329665,386080000,62.259377184182924,0.2862719617917797,0.3047701655198679
2020-08-03,10.972848892211914,11.061048285507654,10.678850914559442,10.696042378108977,412720000,67.80083536334425,0.31670739427770656,0.30715761127143565
2020-08-04,11.18960952758789,11.18960952758789,10.86895281349992,11.012463703459618,310336000,70.37681923857645,0.3542350642123129,0.31657310185961113
2020-08-05,11.248411178588867,11.33312248989151,11.128320878944276,11.205806984213835,249924000,71.05335469624731,0.38429094798209995,0.3301166710841089
2020-08-06,11.296993255615234,11.31941686149948,11.14077600653465,11.31119465090716,244316000,71.62984476253236,0.4073351143681414,0.3455603597409154
2020-08-07,11.161456108093262,11.465669360906174,11.000006708128012,11.274072170779698,342516000,67.58579964917388,0.4099355849324535,0.35843540477922303
2020-08-10,11.12707233428955,11.369495904917775,10.819620023247541,11.295747876802203,427796000,66.55917940518637,0.4045584949009786,0.3676600228035742
2020-08-11,10.813145637512207,11.098921459640222,10.759079196498455,11.03613477821053,354512000,57.91013135425941,0.37069273635959554,0.36826656551477843
2020-08-12,11.401390075683594,11.428048823322621,10.921026986830807,10.95341685672957,464412000,66.65423503296097,0.3868607982527017,0.3719854120623631
2020-08-13,11.404129028320312,11.681932558558554,11.317175651807057,11.50677883510985,374460000,66.68893568320883,0.3953379050943582,0.3766559106687621
2020-08-14,11.524717330932617,11.664989136086199,11.401636988520456,11.490832433229327,366436000,68.25523372616416,0.407093817442572,0.3827434920235241
2020-08-17,12.295092582702637,12.367595550910881,11.777108468542542,11.81099241956231,621300000,76.0144438513969,0.4731194803358729,0.4008186896859939
2020-08-18,12.219098091125488,12.453549380710092,12.045191382124148,12.407705171039536,503448000,74.09058641720941,0.5133950746667963,0.4233339666821544
2020-08-19,12.097267150878906,12.273166969973811,12.056904085940626,12.254730435791068,622624000,70.9886982136426,0.5293806638845524,0.44454330612263404
2020-08-20,12.09975814819336,12.332963481130468,11.8383990359287,11.934322617469864,921388000,71.01541784731347,0.5360708698792802,0.4628488188739633
2020-08-21,12.640414237976074,12.765238624874097,12.153822101047279,12.160300263755312,999868000,76.14979650880069,0.5783326752438072,0.4859455901479321
2020-08-24,12.677042007446289,12.868639223914563,12.465014242856828,12.839986463670359,490564000,76.45410226037302,0.607774963903168,0.5103114648989793
2020-08-25,12.706686019897461,12.717897345471155,12.531034315766782,12.58784083646991,289076000,76.71306754782307,0.6262808381890501,0.5335053395569934
2020-08-26,12.729609489440918,12.82478506539273,12.634682927368807,12.75577020332935,321244000,76.92441984639436,0.635471291816053,0.5538985300088054
2020-08-27,12.585351943969727,12.806348917519589,12.523811298192753,12.738081095050577,317604000,72.46705507483632,0.6239222271635434,0.567903269439753
2020-08-28,13.103087425231934,13.103336439127528,12.599553765736271,12.631943630422956,537160000,77.50500571186704,0.6490644259876088,0.5841355007493242
2020-08-31,13.32906723022461,13.528885669906302,12.993461136211971,13.137968078427848,500840000,79.2865630053241,0.6793928633450488,0.6031869732684692
2020-09-01,13.778172492980957,13.95038670747902,13.3948634543155,13.438228606135906,511316000,82.2886824891659,0.7312381515988786,0.628797208934551
2020-09-02,14.302042007446289,14.681113627395069,13.856924891107246,14.658184187185185,874012000,85.01667764051597,0.8053146418223474,0.6641006955121103
2020-09-03,12.975167274475098,13.841473875875945,12.838840818617765,13.785896742009523,945128000,59.865398211177634,0.7483268461555959,0.6809459256408074
2020-09-04,12.58338451385498,13.134172141716105,11.668478174710607,12.744133979096368,1463684000,54.7180164429419,0.663897021396787,0.6775361447920033
2020-09-08,11.876080513000488,12.51110646915205,11.667977678563993,11.698133527645684,795728000,46.880967699956805,0.5337594090942641,0.6487807976524556
2020-09-09,12.675597190856934,12.769554842405869,12.193844135233684,12.361572823047036,736200000,54.767388727383526,0.48949612123218245,0.6169238623684009
2020-09-10,12.273601531982422,13.024766740632527,12.129299457440995,12.94900201935889,698684000,50.692184917819304,0.4171705739515925,0.5769732046850392
2020-09-11,12.12680435180664,12.613292032426472,11.858886975902417,12.446809721859445,636928000,49.250988145175576,0.3440408621484856,0.5303867361777286
2020-09-14,12.832358360290527,13.273736250357643,12.592105997725609,13.040462164292796,1201744000,55.76103954186873,0.3391083209607384,0.4921310531343306
2020-09-15,12.9507417678833,13.257537816272356,12.787997701235316,13.238845731365439,727556000,56.76324141769527,0.34082300273317045,0.4618694430540986
2020-09-16,12.475716590881348,13.05217449615529,12.474969325880176,12.917094463208157,556384000,51.70188256533058,0.3003886452415241,0.42957328349158375
2020-09-17,12.424878120422363,12.55073716303664,11.99745669318927,12.094654408006981,792512000,51.17595440659351,0.26123058238106367,0.3959047432694798
2020-09-18,12.151476860046387,12.593352980887191,11.951598651235248,12.55472336706476,698460000,48.32875184265102,0.20576441455577132,0.35787667752673813
2020-09-21,12.478461265563965,12.483694973903694,11.867610018715604,11.88804667529522,721044000,51.78381857419495,0.18604734773045273,0.32351081156748107
2020-09-22,12.598588943481445,12.60880727296717,12.117834034410564,12.536033524473098,646452000,53.02650369584469,0.17806214036237655,0.2944210773264602
2020-09-23,12.08617877960205,12.687559837051763,12.041817283948461,12.536528628986584,647012000,47.41310348785962,0.1289007011136789,0.26131700208390396
2020-09-24,12.309736251831055,12.530550274972123,11.97677159825077,12.034841522187119,731240000,49.90474601395762,0.1067485946309592,0.230403320593315
2020-09-25,12.833854675292969,12.84357482564369,12.20780150562329,12.408926095480043,588016000,55.25723664195247,0.1299864641342694,0.21031994930150588
2020-09-28,12.994604110717773,13.011302536771078,12.710487483783513,12.999837818040902,573808000,56.78242825344916,0.1595347617091054,0.2001629117830258
2020-09-29,13.18476676940918,13.401094349784989,12.893173608080435,12.897410012500536,621460000,58.58113461450595,0.19603674811823169,0.199337679050067
2020-09-30,13.488574028015137,13.580288959148625,13.109502315273474,13.116729682681417,689184000,61.348841017695186,0.24663647037180247,0.20879743731441408
2020-10-01,13.572312355041504,13.720102595299453,13.419038366812762,13.715368014007055,525004000,62.100576826588544,0.2901494358845742,0.22506783702844613
2020-10-02,13.021773338317871,13.477606072110225,13.010557705011829,13.184019258253107,552496000,54.58405353337763,0.27701660199344147,0.23545759002144523
2020-10-05,13.600223541259766,13.601968110625267,13.18177408047984,13.194983370269625,479820000,60.05482152936092,0.30971463605138183,0.25030899922743255
2020-10-06,13.693933486938477,14.098177345056344,13.622655224165202,13.787143888533949,784420000,60.87701922689221,0.339278679643213,0.26810293531058865
2020-10-07,13.92072868347168,14.075498148808256,13.820540002233665,13.95636829074398,418084000,62.86898364569975,0.376666892669169,0.2898157267823047
2020-10-08,13.795866012573242,14.040854902094079,13.71536672951191,14.031383838958014,378900000,61.026714487128324,0.3917065970176168,0.31019390082936715
2020-10-09,13.720102310180664,13.781412284485725,13.618419097926854,13.72433966527739,346892000,59.88011298723666,0.3929821202106645,0.3267515447056266
2020-10-12,14.181916236877441,14.3025415705262,13.869388259768023,13.946149317152287,434744000,64.28499022254812,0.4263428904236424,0.3466698138492298
2020-10-13,14.204093933105469,14.304033496478354,13.975305348187678,14.252194601572818,344604000,64.48664102170093,0.44939079851839736,0.3672140107830633
2020-10-14,14.0515718460083,14.298304361964878,13.916740866696482,14.246216365246953,276100000,61.898257709178665,0.45016000961031466,0.38380321054851363
2020-10-15,13.926708221435547,13.962346871881198,13.725084500759516,13.767951467358888,267224000,59.782712395053835,0.4356720082536185,0.3941769700895347
2020-10-16,13.768699645996094,14.077739416679783,13.749758471159122,13.993251870414806,242392000,57.122124199206965,0.4067514141840718,0.39669185890844216
